lat,lon,distance_m,fspl_db,snr_db,class
36.87271099,-122.73939179,83742.03,126.47,23.53,good
36.87271099,-122.71670691,82354.62,126.33,23.67,good
36.87271099,-122.69402202,80993.37,126.18,23.82,good
36.87271099,-122.67133714,79659.61,126.04,23.96,good
36.87271099,-122.64865225,78354.74,125.89,24.11,good
36.87271099,-122.62596736,77080.25,125.75,24.25,good
36.87271099,-122.60328248,75837.65,125.61,24.39,good
36.87271099,-122.58059759,74628.54,125.47,24.53,good
36.87271099,-122.55791271,73454.57,125.33,24.67,good
36.87271099,-122.53522782,72317.46,125.20,24.80,good
36.87271099,-122.51254293,71218.98,125.06,24.94,good
36.87271099,-122.48985805,70160.93,124.93,25.07,good
36.87271099,-122.46717316,69145.17,124.81,25.19,good
36.87271099,-122.44448828,68173.59,124.69,25.31,good
36.87271099,-122.42180339,67248.11,124.57,25.43,good
36.87271099,-122.39911850,66370.66,124.45,25.55,good
36.87271099,-122.37643362,65543.16,124.34,25.66,good
36.87271099,-122.35374873,64767.53,124.24,25.76,good
36.87271099,-122.33106385,64045.66,124.14,25.86,good
36.87271099,-122.30837896,63379.38,124.05,25.95,good
36.87271099,-122.28569407,62770.46,123.97,26.03,good
36.87271099,-122.26300919,62220.58,123.89,26.11,good
36.87271099,-122.24032430,61731.33,123.82,26.18,good
36.87271099,-122.21763941,61304.16,123.76,26.24,good
36.87271099,-122.19495453,60940.36,123.71,26.29,good
36.87271099,-122.17226964,60641.09,123.67,26.33,good
36.87271099,-122.14958476,60407.29,123.63,26.37,good
36.87271099,-122.12689987,60239.74,123.61,26.39,good
36.87271099,-122.10421498,60138.99,123.60,26.40,good
36.87271099,-122.08153010,60105.37,123.59,26.41,good
36.87271099,-122.05884521,60138.99,123.60,26.40,good
36.87271099,-122.03616033,60239.74,123.61,26.39,good
36.87271099,-122.01347544,60407.29,123.63,26.37,good
36.87271099,-121.99079055,60641.09,123.67,26.33,good
36.87271099,-121.96810567,60940.36,123.71,26.29,good
36.87271099,-121.94542078,61304.16,123.76,26.24,good
36.87271099,-121.92273590,61731.33,123.82,26.18,good
36.87271099,-121.90005101,62220.58,123.89,26.11,good
36.87271099,-121.87736612,62770.46,123.97,26.03,good
36.87271099,-121.85468124,63379.38,124.05,25.95,good
36.87271099,-121.83199635,64045.66,124.14,25.86,good
36.87271099,-121.80931147,64767.53,124.24,25.76,good
36.87271099,-121.78662658,65543.16,124.34,25.66,good
36.87271099,-121.76394169,66370.66,124.45,25.55,good
36.87271099,-121.74125681,67248.11,124.57,25.43,good
36.87271099,-121.71857192,68173.59,124.69,25.31,good
36.87271099,-121.69588703,69145.17,124.81,25.19,good
36.87271099,-121.67320215,70160.93,124.93,25.07,good
36.87271099,-121.65051726,71218.98,125.06,24.94,good
36.87271099,-121.62783238,72317.46,125.20,24.80,good
36.87271099,-121.60514749,73454.57,125.33,24.67,good
36.87271099,-121.58246260,74628.54,125.47,24.53,good
36.87271099,-121.55977772,75837.65,125.61,24.39,good
36.87271099,-121.53709283,77080.25,125.75,24.25,good
36.87271099,-121.51440795,78354.74,125.89,24.11,good
36.87271099,-121.49172306,79659.61,126.04,23.96,good
36.87271099,-121.46903817,80993.37,126.18,23.82,good
36.87271099,-121.44635329,82354.62,126.33,23.67,good
36.87271099,-121.42366840,83742.03,126.47,23.53,good
36.87271099,-121.40098352,85154.32,126.62,23.38,good
36.87271099,-121.37829863,86590.26,126.76,23.24,good
36.87271099,-121.35561374,88048.70,126.91,23.09,good
36.87271099,-121.33292886,89528.55,127.05,22.95,good
36.87271099,-121.31024397,91028.75,127.20,22.80,good
36.87271099,-121.28755909,92548.31,127.34,22.66,good
36.87271099,-121.26487420,94086.31,127.48,22.52,good
36.87271099,-121.24218931,95641.84,127.63,22.37,good
36.87271099,-121.21950443,97214.07,127.77,22.23,good
36.87271099,-121.19681954,98802.20,127.91,22.09,good
36.89072901,-122.98892554,99211.38,127.94,22.06,good
36.89072901,-122.96624066,97588.88,127.80,22.20,good
36.89072901,-122.94355577,95981.06,127.66,22.34,good
36.89072901,-122.92087088,94388.67,127.51,22.49,good
36.89072901,-122.89818600,92812.51,127.37,22.63,good
36.89072901,-122.87550111,91253.42,127.22,22.78,good
36.89072901,-122.85281623,89712.29,127.07,22.93,good
36.89072901,-122.83013134,88190.07,126.92,23.08,good
36.89072901,-122.80744645,86687.74,126.77,23.23,good
36.89072901,-122.78476157,85206.36,126.62,23.38,good
36.89072901,-122.76207668,83747.04,126.47,23.53,good
36.89072901,-122.73939179,82310.95,126.32,23.68,good
36.89072901,-122.71670691,80899.34,126.17,23.83,good
36.89072901,-122.69402202,79513.51,126.02,23.98,good
36.89072901,-122.67133714,78154.82,125.87,24.13,good
36.89072901,-122.64865225,76824.72,125.72,24.28,good
36.89072901,-122.62596736,75524.72,125.57,24.43,good
36.89072901,-122.60328248,74256.40,125.43,24.57,good
36.89072901,-122.58059759,73021.40,125.28,24.72,good
36.89072901,-122.55791271,71821.46,125.14,24.86,good
36.89072901,-122.53522782,70658.35,125.00,25.00,good
36.89072901,-122.51254293,69533.93,124.86,25.14,good
36.89072901,-122.48985805,68450.10,124.72,25.28,good
36.89072901,-122.46717316,67408.81,124.59,25.41,good
36.89072901,-122.44448828,66412.08,124.46,25.54,good
36.89072901,-122.42180339,65461.92,124.33,25.67,good
36.89072901,-122.39911850,64560.41,124.21,25.79,good
36.89072901,-122.37643362,63709.61,124.10,25.90,good
36.89072901,-122.35374873,62911.57,123.99,26.01,good
36.89072901,-122.33106385,62168.33,123.88,26.12,good
36.89072901,-122.30837896,61481.87,123.79,26.21,good
36.89072901,-122.28569407,60854.12,123.70,26.30,good
36.89072901,-122.26300919,60286.90,123.62,26.38,good
36.89072901,-122.24032430,59781.95,123.54,26.46,good
36.89072901,-122.21763941,59340.84,123.48,26.52,good
36.89072901,-122.19495453,58965.02,123.42,26.58,good
36.89072901,-122.17226964,58655.75,123.38,26.62,good
36.89072901,-122.14958476,58414.06,123.34,26.66,good
36.89072901,-122.12689987,58240.82,123.32,26.68,good
36.89072901,-122.10421498,58136.63,123.30,26.70,good
36.89072901,-122.08153010,58101.85,123.30,26.70,good
36.89072901,-122.05884521,58136.63,123.30,26.70,good
36.89072901,-122.03616033,58240.82,123.32,26.68,good
36.89072901,-122.01347544,58414.06,123.34,26.66,good
36.89072901,-121.99079055,58655.75,123.38,26.62,good
36.89072901,-121.96810567,58965.02,123.42,26.58,good
36.89072901,-121.94542078,59340.84,123.48,26.52,good
36.89072901,-121.92273590,59781.95,123.54,26.46,good
36.89072901,-121.90005101,60286.90,123.62,26.38,good
36.89072901,-121.87736612,60854.12,123.70,26.30,good
36.89072901,-121.85468124,61481.87,123.79,26.21,good
36.89072901,-121.83199635,62168.33,123.88,26.12,good
36.89072901,-121.80931147,62911.57,123.99,26.01,good
36.89072901,-121.78662658,63709.61,124.10,25.90,good
36.89072901,-121.76394169,64560.41,124.21,25.79,good
36.89072901,-121.74125681,65461.92,124.33,25.67,good
36.89072901,-121.71857192,66412.08,124.46,25.54,good
36.89072901,-121.69588703,67408.81,124.59,25.41,good
36.89072901,-121.67320215,68450.10,124.72,25.28,good
36.89072901,-121.65051726,69533.93,124.86,25.14,good
36.89072901,-121.62783238,70658.35,125.00,25.00,good
36.89072901,-121.60514749,71821.46,125.14,24.86,good
36.89072901,-121.58246260,73021.40,125.28,24.72,good
36.89072901,-121.55977772,74256.40,125.43,24.57,good
36.89072901,-121.53709283,75524.72,125.57,24.43,good
36.89072901,-121.51440795,76824.72,125.72,24.28,good
36.89072901,-121.49172306,78154.82,125.87,24.13,good
36.89072901,-121.46903817,79513.51,126.02,23.98,good
36.89072901,-121.44635329,80899.34,126.17,23.83,good
36.89072901,-121.42366840,82310.95,126.32,23.68,good
36.89072901,-121.40098352,83747.04,126.47,23.53,good
36.89072901,-121.37829863,85206.36,126.62,23.38,good
36.89072901,-121.35561374,86687.74,126.77,23.23,good
36.89072901,-121.33292886,88190.07,126.92,23.08,good
36.89072901,-121.31024397,89712.29,127.07,22.93,good
36.89072901,-121.28755909,91253.42,127.22,22.78,good
36.89072901,-121.26487420,92812.51,127.37,22.63,good
36.89072901,-121.24218931,94388.67,127.51,22.49,good
36.89072901,-121.21950443,95981.06,127.66,22.34,good
36.89072901,-121.19681954,97588.88,127.80,22.20,good
36.89072901,-121.17413465,99211.38,127.94,22.06,good
36.90874703,-123.01161043,99698.94,127.99,22.01,good
36.90874703,-122.98892554,98043.69,127.84,22.16,good
36.90874703,-122.96624066,96401.92,127.69,22.31,good
36.90874703,-122.94355577,94774.36,127.55,22.45,good
36.90874703,-122.92087088,93161.73,127.40,22.60,good
36.90874703,-122.89818600,91564.84,127.25,22.75,good
36.90874703,-122.87550111,89984.51,127.10,22.90,good
36.90874703,-122.85281623,88421.64,126.94,23.06,good
36.90874703,-122.83013134,86877.17,126.79,23.21,good
36.90874703,-122.80744645,85352.10,126.64,23.36,good
36.90874703,-122.78476157,83847.49,126.48,23.52,good
36.90874703,-122.76207668,82364.45,126.33,23.67,good
36.90874703,-122.73939179,80904.18,126.17,23.83,good
36.90874703,-122.71670691,79467.92,126.02,23.98,good
36.90874703,-122.69402202,78057.02,125.86,24.14,good
36.90874703,-122.67133714,76672.86,125.71,24.29,good
36.90874703,-122.64865225,75316.91,125.55,24.45,good
36.90874703,-122.62596736,73990.74,125.40,24.60,good
36.90874703,-122.60328248,72695.97,125.24,24.76,good
36.90874703,-122.58059759,71434.31,125.09,24.91,good
36.90874703,-122.55791271,70207.54,124.94,25.06,good
36.90874703,-122.53522782,69017.52,124.79,25.21,good
36.90874703,-122.51254293,67866.19,124.65,25.35,good
36.90874703,-122.48985805,66755.55,124.50,25.50,good
36.90874703,-122.46717316,65687.67,124.36,25.64,good
36.90874703,-122.44448828,64664.65,124.23,25.77,good
36.90874703,-122.42180339,63688.67,124.09,25.91,good
36.90874703,-122.39911850,62761.91,123.97,26.03,good
36.90874703,-122.37643362,61886.60,123.84,26.16,good
36.90874703,-122.35374873,61064.94,123.73,26.27,good
36.90874703,-122.33106385,60299.12,123.62,26.38,good
36.90874703,-122.30837896,59591.30,123.52,26.48,good
36.90874703,-122.28569407,58943.57,123.42,26.58,good
36.90874703,-122.26300919,58357.93,123.34,26.66,good
36.90874703,-122.24032430,57836.26,123.26,26.74,good
36.90874703,-122.21763941,57380.31,123.19,26.81,good
36.90874703,-122.19495453,56991.65,123.13,26.87,good
36.90874703,-122.17226964,56671.68,123.08,26.92,good
36.90874703,-122.14958476,56421.56,123.04,26.96,good
36.90874703,-122.12689987,56242.23,123.01,26.99,good
36.90874703,-122.10421498,56134.35,123.00,27.00,good
36.90874703,-122.08153010,56098.34,122.99,27.01,good
36.90874703,-122.05884521,56134.35,123.00,27.00,good
36.90874703,-122.03616033,56242.23,123.01,26.99,good
36.90874703,-122.01347544,56421.56,123.04,26.96,good
36.90874703,-121.99079055,56671.68,123.08,26.92,good
36.90874703,-121.96810567,56991.65,123.13,26.87,good
36.90874703,-121.94542078,57380.31,123.19,26.81,good
36.90874703,-121.92273590,57836.26,123.26,26.74,good
36.90874703,-121.90005101,58357.93,123.34,26.66,good
36.90874703,-121.87736612,58943.57,123.42,26.58,good
36.90874703,-121.85468124,59591.30,123.52,26.48,good
36.90874703,-121.83199635,60299.12,123.62,26.38,good
36.90874703,-121.80931147,61064.94,123.73,26.27,good
36.90874703,-121.78662658,61886.60,123.84,26.16,good
36.90874703,-121.76394169,62761.91,123.97,26.03,good
36.90874703,-121.74125681,63688.67,124.09,25.91,good
36.90874703,-121.71857192,64664.65,124.23,25.77,good
36.90874703,-121.69588703,65687.67,124.36,25.64,good
36.90874703,-121.67320215,66755.55,124.50,25.50,good
36.90874703,-121.65051726,67866.19,124.65,25.35,good
36.90874703,-121.62783238,69017.52,124.79,25.21,good
36.90874703,-121.60514749,70207.54,124.94,25.06,good
36.90874703,-121.58246260,71434.31,125.09,24.91,good
36.90874703,-121.55977772,72695.97,125.24,24.76,good
36.90874703,-121.53709283,73990.74,125.40,24.60,good
36.90874703,-121.51440795,75316.91,125.55,24.45,good
36.90874703,-121.49172306,76672.86,125.71,24.29,good
36.90874703,-121.46903817,78057.02,125.86,24.14,good
36.90874703,-121.44635329,79467.92,126.02,23.98,good
36.90874703,-121.42366840,80904.18,126.17,23.83,good
36.90874703,-121.40098352,82364.45,126.33,23.67,good
36.90874703,-121.37829863,83847.49,126.48,23.52,good
36.90874703,-121.35561374,85352.10,126.64,23.36,good
36.90874703,-121.33292886,86877.17,126.79,23.21,good
36.90874703,-121.31024397,88421.64,126.94,23.06,good
36.90874703,-121.28755909,89984.51,127.10,22.90,good
36.90874703,-121.26487420,91564.84,127.25,22.75,good
36.90874703,-121.24218931,93161.73,127.40,22.60,good
36.90874703,-121.21950443,94774.36,127.55,22.45,good
36.90874703,-121.19681954,96401.92,127.69,22.31,good
36.90874703,-121.17413465,98043.69,127.84,22.16,good
36.90874703,-121.15144977,99698.94,127.99,22.01,good
36.92676505,-123.01161043,98577.36,127.89,22.11,good
36.92676505,-122.98892554,96903.34,127.74,22.26,good
36.92676505,-122.96624066,95242.32,127.59,22.41,good
36.92676505,-122.94355577,93594.99,127.44,22.56,good
36.92676505,-122.92087088,91962.07,127.29,22.71,good
36.92676505,-122.89818600,90344.36,127.13,22.87,good
36.92676505,-122.87550111,88742.69,126.98,23.02,good
36.92676505,-122.85281623,87157.93,126.82,23.18,good
36.92676505,-122.83013134,85591.04,126.66,23.34,good
36.92676505,-122.80744645,84043.00,126.50,23.50,good
36.92676505,-122.78476157,82514.89,126.34,23.66,good
36.92676505,-122.76207668,81007.82,126.18,23.82,good
36.92676505,-122.73939179,79522.99,126.02,23.98,good
36.92676505,-122.71670691,78061.68,125.86,24.14,good
36.92676505,-122.69402202,76625.23,125.70,24.30,good
36.92676505,-122.67133714,75215.06,125.54,24.46,good
36.92676505,-122.64865225,73832.68,125.38,24.62,good
36.92676505,-122.62596736,72479.68,125.22,24.78,good
36.92676505,-122.60328248,71157.74,125.06,24.94,good
36.92676505,-122.58059759,69868.61,124.90,25.10,good
36.92676505,-122.55791271,68614.16,124.74,25.26,good
36.92676505,-122.53522782,67396.30,124.59,25.41,good
36.92676505,-122.51254293,66217.07,124.43,25.57,good
36.92676505,-122.48985805,65078.57,124.28,25.72,good
36.92676505,-122.46717316,63982.96,124.13,25.87,good
36.92676505,-122.44448828,62932.49,123.99,26.01,good
36.92676505,-122.42180339,61929.46,123.85,26.15,good
36.92676505,-122.39911850,60976.20,123.72,26.28,good
36.92676505,-122.37643362,60075.09,123.59,26.41,good
36.92676505,-122.35374873,59228.50,123.46,26.54,good
36.92676505,-122.33106385,58438.81,123.35,26.65,good
36.92676505,-122.30837896,57708.35,123.24,26.76,good
36.92676505,-122.28569407,57039.40,123.14,26.86,good
36.92676505,-122.26300919,56434.14,123.04,26.96,good
36.92676505,-122.24032430,55894.65,122.96,27.04,good
36.92676505,-122.21763941,55422.85,122.89,27.11,good
36.92676505,-122.19495453,55020.46,122.82,27.18,good
36.92676505,-122.17226964,54689.04,122.77,27.23,good
36.92676505,-122.14958476,54429.87,122.73,27.27,good
36.92676505,-122.12689987,54243.99,122.70,27.30,good
36.92676505,-122.10421498,54132.16,122.68,27.32,good
36.92676505,-122.08153010,54094.83,122.68,27.32,good
36.92676505,-122.05884521,54132.16,122.68,27.32,good
36.92676505,-122.03616033,54243.99,122.70,27.30,good
36.92676505,-122.01347544,54429.87,122.73,27.27,good
36.92676505,-121.99079055,54689.04,122.77,27.23,good
36.92676505,-121.96810567,55020.46,122.82,27.18,good
36.92676505,-121.94542078,55422.85,122.89,27.11,good
36.92676505,-121.92273590,55894.65,122.96,27.04,good
36.92676505,-121.90005101,56434.14,123.04,26.96,good
36.92676505,-121.87736612,57039.40,123.14,26.86,good
36.92676505,-121.85468124,57708.35,123.24,26.76,good
36.92676505,-121.83199635,58438.81,123.35,26.65,good
36.92676505,-121.80931147,59228.50,123.46,26.54,good
36.92676505,-121.78662658,60075.09,123.59,26.41,good
36.92676505,-121.76394169,60976.20,123.72,26.28,good
36.92676505,-121.74125681,61929.46,123.85,26.15,good
36.92676505,-121.71857192,62932.49,123.99,26.01,good
36.92676505,-121.69588703,63982.96,124.13,25.87,good
36.92676505,-121.67320215,65078.57,124.28,25.72,good
36.92676505,-121.65051726,66217.07,124.43,25.57,good
36.92676505,-121.62783238,67396.30,124.59,25.41,good
36.92676505,-121.60514749,68614.16,124.74,25.26,good
36.92676505,-121.58246260,69868.61,124.90,25.10,good
36.92676505,-121.55977772,71157.74,125.06,24.94,good
36.92676505,-121.53709283,72479.68,125.22,24.78,good
36.92676505,-121.51440795,73832.68,125.38,24.62,good
36.92676505,-121.49172306,75215.06,125.54,24.46,good
36.92676505,-121.46903817,76625.23,125.70,24.30,good
36.92676505,-121.44635329,78061.68,125.86,24.14,good
36.92676505,-121.42366840,79522.99,126.02,23.98,good
36.92676505,-121.40098352,81007.82,126.18,23.82,good
36.92676505,-121.37829863,82514.89,126.34,23.66,good
36.92676505,-121.35561374,84043.00,126.50,23.50,good
36.92676505,-121.33292886,85591.04,126.66,23.34,good
36.92676505,-121.31024397,87157.93,126.82,23.18,good
36.92676505,-121.28755909,88742.69,126.98,23.02,good
36.92676505,-121.26487420,90344.36,127.13,22.87,good
36.92676505,-121.24218931,91962.07,127.29,22.71,good
36.92676505,-121.21950443,93594.99,127.44,22.56,good
36.92676505,-121.19681954,95242.32,127.59,22.41,good
36.92676505,-121.17413465,96903.34,127.74,22.26,good
36.92676505,-121.15144977,98577.36,127.89,22.11,good
36.94478307,-123.03429531,99188.59,127.94,22.06,good
36.94478307,-123.01161043,97484.04,127.79,22.21,good
36.94478307,-122.98892554,95791.33,127.64,22.36,good
36.94478307,-122.96624066,94111.08,127.49,22.51,good
36.94478307,-122.94355577,92443.99,127.33,22.67,good
36.94478307,-122.92087088,90790.78,127.17,22.83,good
36.94478307,-122.89818600,89152.21,127.02,22.98,good
36.94478307,-122.87550111,87529.11,126.86,23.14,good
36.94478307,-122.85281623,85922.36,126.70,23.30,good
36.94478307,-122.83013134,84332.89,126.53,23.47,good
36.94478307,-122.80744645,82761.70,126.37,23.63,good
36.94478307,-122.78476157,81209.85,126.21,23.79,good
36.94478307,-122.76207668,79678.47,126.04,23.96,good
36.94478307,-122.73939179,78168.76,125.87,24.13,good
36.94478307,-122.71670691,76682.00,125.71,24.29,good
36.94478307,-122.69402202,75219.56,125.54,24.46,good
36.94478307,-122.67133714,73782.87,125.37,24.63,good
36.94478307,-122.64865225,72373.48,125.20,24.80,good
36.94478307,-122.62596736,70993.01,125.04,24.96,good
36.94478307,-122.60328248,69643.17,124.87,25.13,good
36.94478307,-122.58059759,68325.79,124.70,25.30,good
36.94478307,-122.55791271,67042.78,124.54,25.46,good
36.94478307,-122.53522782,65796.15,124.38,25.62,good
36.94478307,-122.51254293,64588.00,124.22,25.78,good
36.94478307,-122.48985805,63420.53,124.06,25.94,good
36.94478307,-122.46717316,62296.04,123.90,26.10,good
36.94478307,-122.44448828,61216.89,123.75,26.25,good
36.94478307,-122.42180339,60185.52,123.60,26.40,good
36.94478307,-122.39911850,59204.42,123.46,26.54,good
36.94478307,-122.37643362,58276.14,123.32,26.68,good
36.94478307,-122.35374873,57403.24,123.19,26.81,good
36.94478307,-122.33106385,56588.28,123.07,26.93,good
36.94478307,-122.30837896,55833.80,122.95,27.05,good
36.94478307,-122.28569407,55142.27,122.84,27.16,good
36.94478307,-122.26300919,54516.11,122.74,27.26,good
36.94478307,-122.24032430,53957.58,122.65,27.35,good
36.94478307,-122.21763941,53468.80,122.58,27.42,good
36.94478307,-122.19495453,53051.69,122.51,27.49,good
36.94478307,-122.17226964,52707.97,122.45,27.55,good
36.94478307,-122.14958476,52439.08,122.41,27.59,good
36.94478307,-122.12689987,52246.16,122.37,27.63,good
36.94478307,-122.10421498,52130.07,122.35,27.65,good
36.94478307,-122.08153010,52091.32,122.35,27.65,good
36.94478307,-122.05884521,52130.07,122.35,27.65,good
36.94478307,-122.03616033,52246.16,122.37,27.63,good
36.94478307,-122.01347544,52439.08,122.41,27.59,good
36.94478307,-121.99079055,52707.97,122.45,27.55,good
36.94478307,-121.96810567,53051.69,122.51,27.49,good
36.94478307,-121.94542078,53468.80,122.58,27.42,good
36.94478307,-121.92273590,53957.58,122.65,27.35,good
36.94478307,-121.90005101,54516.11,122.74,27.26,good
36.94478307,-121.87736612,55142.27,122.84,27.16,good
36.94478307,-121.85468124,55833.80,122.95,27.05,good
36.94478307,-121.83199635,56588.28,123.07,26.93,good
36.94478307,-121.80931147,57403.24,123.19,26.81,good
36.94478307,-121.78662658,58276.14,123.32,26.68,good
36.94478307,-121.76394169,59204.42,123.46,26.54,good
36.94478307,-121.74125681,60185.52,123.60,26.40,good
36.94478307,-121.71857192,61216.89,123.75,26.25,good
36.94478307,-121.69588703,62296.04,123.90,26.10,good
36.94478307,-121.67320215,63420.53,124.06,25.94,good
36.94478307,-121.65051726,64588.00,124.22,25.78,good
36.94478307,-121.62783238,65796.15,124.38,25.62,good
36.94478307,-121.60514749,67042.78,124.54,25.46,good
36.94478307,-121.58246260,68325.79,124.70,25.30,good
36.94478307,-121.55977772,69643.17,124.87,25.13,good
36.94478307,-121.53709283,70993.01,125.04,24.96,good
36.94478307,-121.51440795,72373.48,125.20,24.80,good
36.94478307,-121.49172306,73782.87,125.37,24.63,good
36.94478307,-121.46903817,75219.56,125.54,24.46,good
36.94478307,-121.44635329,76682.00,125.71,24.29,good
36.94478307,-121.42366840,78168.76,125.87,24.13,good
36.94478307,-121.40098352,79678.47,126.04,23.96,good
36.94478307,-121.37829863,81209.85,126.21,23.79,good
36.94478307,-121.35561374,82761.70,126.37,23.63,good
36.94478307,-121.33292886,84332.89,126.53,23.47,good
36.94478307,-121.31024397,85922.36,126.70,23.30,good
36.94478307,-121.28755909,87529.11,126.86,23.14,good
36.94478307,-121.26487420,89152.21,127.02,22.98,good
36.94478307,-121.24218931,90790.78,127.17,22.83,good
36.94478307,-121.21950443,92443.99,127.33,22.67,good
36.94478307,-121.19681954,94111.08,127.49,22.51,good
36.94478307,-121.17413465,95791.33,127.64,22.36,good
36.94478307,-121.15144977,97484.04,127.79,22.21,good
36.94478307,-121.12876488,99188.59,127.94,22.06,good
36.96280108,-123.05698020,99875.93,128.00,22.00,good
36.96280108,-123.03429531,98142.59,127.85,22.15,good
36.96280108,-123.01161043,96419.97,127.70,22.30,good
36.96280108,-122.98892554,94708.64,127.54,22.46,good
36.96280108,-122.96624066,93009.25,127.38,22.62,good
36.96280108,-122.94355577,91322.45,127.22,22.78,good
36.96280108,-122.92087088,89648.96,127.06,22.94,good
36.96280108,-122.89818600,87989.53,126.90,23.10,good
36.96280108,-122.87550111,86344.97,126.74,23.26,good
36.96280108,-122.85281623,84716.15,126.57,23.43,good
36.96280108,-122.83013134,83104.00,126.41,23.59,good
36.96280108,-122.80744645,81509.51,126.24,23.76,good
36.96280108,-122.78476157,79933.73,126.07,23.93,good
36.96280108,-122.76207668,78377.79,125.90,24.10,good
36.96280108,-122.73939179,76842.90,125.73,24.27,good
36.96280108,-122.71670691,75330.34,125.55,24.45,good
36.96280108,-122.69402202,73841.49,125.38,24.62,good
36.96280108,-122.67133714,72377.81,125.21,24.79,good
36.96280108,-122.64865225,70940.85,125.03,24.97,good
36.96280108,-122.62596736,69532.28,124.86,25.14,good
36.96280108,-122.60328248,68153.85,124.68,25.32,good
36.96280108,-122.58059759,66807.43,124.51,25.49,good
36.96280108,-122.55791271,65495.00,124.34,25.66,good
36.96280108,-122.53522782,64218.63,124.17,25.83,good
36.96280108,-122.51254293,62980.52,124.00,26.00,good
36.96280108,-122.48985805,61782.98,123.83,26.17,good
36.96280108,-122.46717316,60628.40,123.67,26.33,good
36.96280108,-122.44448828,59519.28,123.51,26.49,good
36.96280108,-122.42180339,58458.22,123.35,26.65,good
36.96280108,-122.39911850,57447.88,123.20,26.80,good
36.96280108,-122.37643362,56490.97,123.05,26.95,good
36.96280108,-122.35374873,55590.26,122.91,27.09,good
36.96280108,-122.33106385,54748.52,122.78,27.22,good
36.96280108,-122.30837896,53968.51,122.66,27.34,good
36.96280108,-122.28569407,53252.94,122.54,27.46,good
36.96280108,-122.26300919,52604.45,122.43,27.57,good
36.96280108,-122.24032430,52025.53,122.34,27.66,good
36.96280108,-122.21763941,51518.54,122.25,27.75,good
36.96280108,-122.19495453,51085.63,122.18,27.82,good
36.96280108,-122.17226964,50728.67,122.12,27.88,good
36.96280108,-122.14958476,50449.29,122.07,27.93,good
36.96280108,-122.12689987,50248.79,122.04,27.96,good
36.96280108,-122.10421498,50128.10,122.01,27.99,good
36.96280108,-122.08153010,50087.80,122.01,27.99,good
36.96280108,-122.05884521,50128.10,122.01,27.99,good
36.96280108,-122.03616033,50248.79,122.04,27.96,good
36.96280108,-122.01347544,50449.29,122.07,27.93,good
36.96280108,-121.99079055,50728.67,122.12,27.88,good
36.96280108,-121.96810567,51085.63,122.18,27.82,good
36.96280108,-121.94542078,51518.54,122.25,27.75,good
36.96280108,-121.92273590,52025.53,122.34,27.66,good
36.96280108,-121.90005101,52604.45,122.43,27.57,good
36.96280108,-121.87736612,53252.94,122.54,27.46,good
36.96280108,-121.85468124,53968.51,122.66,27.34,good
36.96280108,-121.83199635,54748.52,122.78,27.22,good
36.96280108,-121.80931147,55590.26,122.91,27.09,good
36.96280108,-121.78662658,56490.97,123.05,26.95,good
36.96280108,-121.76394169,57447.88,123.20,26.80,good
36.96280108,-121.74125681,58458.22,123.35,26.65,good
36.96280108,-121.71857192,59519.28,123.51,26.49,good
36.96280108,-121.69588703,60628.40,123.67,26.33,good
36.96280108,-121.67320215,61782.98,123.83,26.17,good
36.96280108,-121.65051726,62980.52,124.00,26.00,good
36.96280108,-121.62783238,64218.63,124.17,25.83,good
36.96280108,-121.60514749,65495.00,124.34,25.66,good
36.96280108,-121.58246260,66807.43,124.51,25.49,good
36.96280108,-121.55977772,68153.85,124.68,25.32,good
36.96280108,-121.53709283,69532.28,124.86,25.14,good
36.96280108,-121.51440795,70940.85,125.03,24.97,good
36.96280108,-121.49172306,72377.81,125.21,24.79,good
36.96280108,-121.46903817,73841.49,125.38,24.62,good
36.96280108,-121.44635329,75330.34,125.55,24.45,good
36.96280108,-121.42366840,76842.90,125.73,24.27,good
36.96280108,-121.40098352,78377.79,125.90,24.10,good
36.96280108,-121.37829863,79933.73,126.07,23.93,good
36.96280108,-121.35561374,81509.51,126.24,23.76,good
36.96280108,-121.33292886,83104.00,126.41,23.59,good
36.96280108,-121.31024397,84716.15,126.57,23.43,good
36.96280108,-121.28755909,86344.97,126.74,23.26,good
36.96280108,-121.26487420,87989.53,126.90,23.10,good
36.96280108,-121.24218931,89648.96,127.06,22.94,good
36.96280108,-121.21950443,91322.45,127.22,22.78,good
36.96280108,-121.19681954,93009.25,127.38,22.62,good
36.96280108,-121.17413465,94708.64,127.54,22.46,good
36.96280108,-121.15144977,96419.97,127.70,22.30,good
36.96280108,-121.12876488,98142.59,127.85,22.15,good
36.96280108,-121.10608000,99875.93,128.00,22.00,good
36.98081910,-123.05698020,98877.40,127.91,22.09,good
36.98081910,-123.03429531,97126.66,127.76,22.24,good
36.98081910,-123.01161043,95386.10,127.60,22.40,good
36.98081910,-122.98892554,93656.31,127.44,22.56,good
36.98081910,-122.96624066,91937.88,127.28,22.72,good
36.98081910,-122.94355577,90231.46,127.12,22.88,good
36.98081910,-122.92087088,88537.75,126.96,23.04,good
36.98081910,-122.89818600,86857.50,126.79,23.21,good
36.98081910,-122.87550111,85191.49,126.62,23.38,good
36.98081910,-122.85281623,83540.58,126.45,23.55,good
36.98081910,-122.83013134,81905.69,126.28,23.72,good
